county,date,year,month,confirmed_cases,rainfall_mm,temp_mean_c,humidity_pct,cases_lag_1,cases_lag_2,cases_lag_3,rainfall_3m_avg,temp_3m_avg,humidity_3m_avg,season,season_Dry,season_Long_Rains,season_Short_Rains,risk_level
Kiambu,2019-09-01,2019,9,45,29.6,21.7,68.3,37.0,27.0,32.0,44.23333333333331,18.700000000000003,61.43333333333334,Dry,True,False,False,Low
Kiambu,2019-10-01,2019,10,58,113.0,21.6,85.8,45.0,37.0,27.0,63.833333333333314,20.133333333333336,69.66666666666667,Short_Rains,False,False,True,Medium
Kiambu,2019-11-01,2019,11,90,168.6,19.4,79.2,58.0,45.0,37.0,103.7333333333333,20.900000000000002,77.76666666666667,Short_Rains,False,False,True,High
Kiambu,2019-12-01,2019,12,82,130.1,20.1,72.4,90.0,58.0,45.0,137.23333333333332,20.366666666666664,79.13333333333333,Short_Rains,False,False,True,Medium
Kiambu,2020-01-01,2020,1,41,16.2,23.7,52.3,82.0,90.0,58.0,104.96666666666664,21.066666666666666,67.96666666666667,Dry,True,False,False,Low
Kiambu,2020-02-01,2020,2,31,56.2,22.7,64.7,41.0,82.0,90.0,67.49999999999999,22.166666666666668,63.13333333333333,Dry,True,False,False,Low
Kiambu,2020-03-01,2020,3,107,219.2,22.7,93.6,31.0,41.0,82.0,97.19999999999997,23.03333333333333,70.2,Long_Rains,False,True,False,High
Kiambu,2020-04-01,2020,4,75,231.7,19.7,84.6,107.0,31.0,41.0,169.0333333333333,21.7,80.96666666666667,Long_Rains,False,True,False,Medium
Kiambu,2020-05-01,2020,5,79,215.1,21.9,82.5,75.0,107.0,31.0,221.99999999999997,21.433333333333334,86.89999999999999,Long_Rains,False,True,False,Medium
Kiambu,2020-06-01,2020,6,42,46.7,16.6,52.4,79.0,75.0,107.0,164.49999999999997,19.400000000000002,73.16666666666667,Dry,True,False,False,Low
Kiambu,2020-07-01,2020,7,36,43.2,17.6,68.3,42.0,79.0,75.0,101.66666666666667,18.7,67.73333333333333,Dry,True,False,False,Low
Kiambu,2020-08-01,2020,8,47,24.1,16.8,69.6,36.0,42.0,79.0,37.99999999999998,17.000000000000004,63.43333333333333,Dry,True,False,False,Medium
Kiambu,2020-09-01,2020,9,37,51.8,21.6,64.0,47.0,36.0,42.0,39.69999999999998,18.666666666666668,67.3,Dry,True,False,False,Low
Kiambu,2020-10-01,2020,10,64,131.3,21.3,78.2,37.0,47.0,36.0,69.06666666666665,19.900000000000002,70.60000000000001,Short_Rains,False,False,True,Medium
Kiambu,2020-11-01,2020,11,53,188.7,20.4,85.7,64.0,37.0,47.0,123.93333333333332,21.099999999999998,75.96666666666667,Short_Rains,False,False,True,Medium
Kiambu,2020-12-01,2020,12,71,160.5,21.9,78.8,53.0,64.0,37.0,160.16666666666663,21.2,80.89999999999999,Short_Rains,False,False,True,Medium
Kiambu,2021-01-01,2021,1,40,10.5,22.4,55.2,71.0,53.0,64.0,119.89999999999998,21.566666666666666,73.23333333333333,Dry,True,False,False,Low
Kiambu,2021-02-01,2021,2,30,35.3,24.0,50.4,40.0,71.0,53.0,68.76666666666664,22.766666666666666,61.46666666666667,Dry,True,False,False,Low
Kiambu,2021-03-01,2021,3,104,210.1,22.5,78.0,30.0,40.0,71.0,85.29999999999997,22.96666666666667,61.20000000000001,Long_Rains,False,True,False,High
Kiambu,2021-04-01,2021,4,118,184.1,21.1,94.1,104.0,30.0,40.0,143.16666666666663,22.53333333333333,74.16666666666667,Long_Rains,False,True,False,High
Kiambu,2021-05-01,2021,5,80,316.8,21.1,90.0,118.0,104.0,30.0,237.0,21.566666666666666,87.36666666666667,Long_Rains,False,True,False,Medium
Kiambu,2021-06-01,2021,6,42,16.3,17.2,63.3,80.0,118.0,104.0,172.39999999999998,19.8,82.46666666666667,Dry,True,False,False,Low
Kiambu,2021-07-01,2021,7,36,57.4,16.6,58.7,42.0,80.0,118.0,130.16666666666666,18.3,70.66666666666667,Dry,True,False,False,Low
Kiambu,2021-08-01,2021,8,38,20.7,17.9,68.9,36.0,42.0,80.0,31.46666666666667,17.23333333333333,63.63333333333335,Dry,True,False,False,Low
Kiambu,2021-09-01,2021,9,35,24.3,21.2,58.6,38.0,36.0,42.0,34.13333333333333,18.566666666666666,62.06666666666667,Dry,True,False,False,Low
Kiambu,2021-10-01,2021,10,70,233.3,19.5,84.5,35.0,38.0,36.0,92.76666666666667,19.53333333333333,70.66666666666667,Short_Rains,False,False,True,Medium
Kiambu,2021-11-01,2021,11,58,236.1,21.8,85.9,70.0,35.0,38.0,164.5666666666667,20.833333333333332,76.33333333333333,Short_Rains,False,False,True,Medium
Kiambu,2021-12-01,2021,12,62,118.5,19.9,74.1,58.0,70.0,35.0,195.96666666666667,20.4,81.5,Short_Rains,False,False,True,Medium
Kiambu,2022-01-01,2022,1,39,41.5,22.8,69.5,62.0,58.0,70.0,132.03333333333333,21.5,76.5,Dry,True,False,False,Low
Kiambu,2022-02-01,2022,2,28,25.6,23.8,51.0,39.0,62.0,58.0,61.86666666666667,22.166666666666668,64.86666666666667,Dry,True,False,False,Low
Kiambu,2022-03-01,2022,3,100,154.4,23.9,92.6,28.0,39.0,62.0,73.83333333333333,23.5,71.03333333333335,Long_Rains,False,True,False,High
Kiambu,2022-04-01,2022,4,80,342.5,19.6,80.8,100.0,28.0,39.0,174.16666666666666,22.433333333333337,74.8,Long_Rains,False,True,False,Medium
Kiambu,2022-05-01,2022,5,95,209.5,20.3,89.0,80.0,100.0,28.0,235.46666666666667,21.266666666666666,87.46666666666665,Long_Rains,False,True,False,High
Kiambu,2022-06-01,2022,6,34,40.9,17.0,58.5,95.0,80.0,100.0,197.63333333333333,18.96666666666667,76.10000000000001,Dry,True,False,False,Low
Kiambu,2022-07-01,2022,7,38,49.6,16.3,57.6,34.0,95.0,80.0,100.0,17.866666666666667,68.36666666666666,Dry,True,False,False,Low
Kiambu,2022-08-01,2022,8,38,50.2,18.0,58.5,38.0,34.0,95.0,46.9,17.099999999999998,58.20000000000001,Dry,True,False,False,Low
Kiambu,2022-09-01,2022,9,35,40.4,21.9,54.4,38.0,38.0,34.0,46.73333333333333,18.73333333333333,56.833333333333336,Dry,True,False,False,Low
Kiambu,2022-10-01,2022,10,61,193.2,20.2,79.1,35.0,38.0,38.0,94.59999999999998,20.03333333333333,64.0,Short_Rains,False,False,True,Medium
Kiambu,2022-11-01,2022,11,32,153.3,20.1,87.4,61.0,35.0,38.0,128.96666666666667,20.733333333333334,73.63333333333334,Short_Rains,False,False,True,Low
Kiambu,2022-12-01,2022,12,72,199.3,20.9,78.5,32.0,61.0,35.0,181.9333333333333,20.400000000000002,81.66666666666667,Short_Rains,False,False,True,Medium
Kiambu,2023-01-01,2023,1,34,47.7,23.9,58.1,72.0,32.0,61.0,133.43333333333337,21.63333333333333,74.66666666666667,Dry,True,False,False,Low
Kiambu,2023-02-01,2023,2,38,18.4,22.6,67.9,34.0,72.0,32.0,88.46666666666668,22.46666666666667,68.16666666666667,Dry,True,False,False,Low
Kiambu,2023-03-01,2023,3,107,203.9,23.8,80.8,38.0,34.0,72.0,90.0,23.433333333333334,68.93333333333334,Long_Rains,False,True,False,High
Kiambu,2023-04-01,2023,4,114,151.6,19.7,79.7,107.0,38.0,34.0,124.63333333333333,22.033333333333335,76.13333333333334,Long_Rains,False,True,False,High
Kiambu,2023-05-01,2023,5,63,229.6,21.0,94.4,114.0,107.0,38.0,195.0333333333333,21.5,84.96666666666668,Long_Rains,False,True,False,Medium
Kiambu,2023-06-01,2023,6,34,29.2,17.6,62.0,63.0,114.0,107.0,136.79999999999998,19.433333333333334,78.7,Dry,True,False,False,Low
Kiambu,2023-07-01,2023,7,30,45.6,17.2,63.6,34.0,63.0,114.0,101.46666666666665,18.599999999999998,73.33333333333334,Dry,True,False,False,Low
Kiambu,2023-08-01,2023,8,38,24.1,17.6,59.0,30.0,34.0,63.0,32.96666666666667,17.466666666666665,61.53333333333334,Dry,True,False,False,Low
Kiambu,2023-09-01,2023,9,33,37.5,20.7,60.7,38.0,30.0,34.0,35.73333333333333,18.5,61.100000000000016,Dry,True,False,False,Low
Kiambu,2023-10-01,2023,10,80,111.0,20.8,87.7,33.0,38.0,30.0,57.53333333333333,19.7,69.13333333333334,Short_Rains,False,False,True,Medium
Kiambu,2023-11-01,2023,11,76,243.2,21.2,75.9,80.0,33.0,38.0,130.56666666666666,20.900000000000002,74.76666666666668,Short_Rains,False,False,True,Medium
Kiambu,2023-12-01,2023,12,74,221.2,22.0,81.8,76.0,80.0,33.0,191.79999999999998,21.333333333333332,81.80000000000001,Short_Rains,False,False,True,Medium
Kiambu,2024-01-01,2024,1,42,41.9,23.7,52.4,74.0,76.0,80.0,168.76666666666665,22.3,70.03333333333335,Dry,True,False,False,Low
Kiambu,2024-02-01,2024,2,46,53.3,22.8,67.3,42.0,74.0,76.0,105.46666666666665,22.833333333333332,67.16666666666667,Dry,True,False,False,Low
Kiambu,2024-03-01,2024,3,121,253.6,23.8,85.4,46.0,42.0,74.0,116.26666666666665,23.433333333333334,68.36666666666667,Long_Rains,False,True,False,High
Kiambu,2024-04-01,2024,4,61,168.3,19.2,89.5,121.0,46.0,42.0,158.4,21.933333333333334,80.73333333333335,Long_Rains,False,True,False,Medium
Kiambu,2024-05-01,2024,5,103,278.1,20.6,85.4,61.0,121.0,46.0,233.33333333333334,21.200000000000003,86.7666666666667,Long_Rains,False,True,False,High
Kiambu,2024-06-01,2024,6,31,47.8,17.1,62.2,103.0,61.0,121.0,164.73333333333335,18.96666666666667,79.03333333333335,Dry,True,False,False,Low
Kiambu,2024-07-01,2024,7,44,24.4,17.4,51.0,31.0,103.0,61.0,116.7666666666667,18.366666666666664,66.20000000000002,Dry,True,False,False,Low
Kiambu,2024-08-01,2024,8,41,26.6,16.9,64.4,44.0,31.0,103.0,32.93333333333335,17.133333333333336,59.20000000000002,Dry,True,False,False,Low
Kiambu,2024-09-01,2024,9,29,45.6,20.4,60.6,41.0,44.0,31.0,32.20000000000002,18.23333333333333,58.666666666666686,Dry,True,False,False,Low
Kiambu,2024-10-01,2024,10,54,130.7,19.7,87.4,29.0,41.0,44.0,67.63333333333334,19.0,70.80000000000003,Short_Rains,False,False,True,Medium
Kiambu,2024-11-01,2024,11,104,202.2,21.5,82.7,54.0,29.0,41.0,126.16666666666667,20.53333333333333,76.90000000000002,Short_Rains,False,False,True,High
Kiambu,2024-12-01,2024,12,75,145.0,20.4,76.0,104.0,54.0,29.0,159.29999999999998,20.533333333333335,82.03333333333336,Short_Rains,False,False,True,Medium
Kilifi,2015-04-01,2015,4,235,222.2,28.9,81.0,193.0,138.0,85.0,152.29999999999998,30.433333333333334,81.39999999999999,Long_Rains,False,True,False,Medium
Kilifi,2015-05-01,2015,5,307,231.1,28.7,77.9,235.0,193.0,138.0,225.89999999999998,29.53333333333333,84.5,Long_Rains,False,True,False,High
Kilifi,2015-06-01,2015,6,82,12.5,24.0,60.3,307.0,235.0,193.0,155.26666666666665,27.2,73.06666666666666,Dry,True,False,False,Low
Kilifi,2015-07-01,2015,7,105,29.9,25.7,59.6,82.0,307.0,235.0,91.16666666666667,26.133333333333336,65.93333333333334,Dry,True,False,False,Low
Kilifi,2015-08-01,2015,8,128,26.5,24.5,68.2,105.0,82.0,307.0,22.96666666666667,24.73333333333333,62.699999999999996,Dry,True,False,False,Low
Kilifi,2015-09-01,2015,9,132,33.5,29.7,59.1,128.0,105.0,82.0,29.96666666666667,26.63333333333333,62.300000000000004,Dry,True,False,False,Low
Kilifi,2015-10-01,2015,10,156,121.6,29.7,80.9,132.0,128.0,105.0,60.53333333333333,27.96666666666667,69.4,Short_Rains,False,False,True,Low
Kilifi,2015-11-01,2015,11,282,226.7,29.7,73.6,156.0,132.0,128.0,127.26666666666665,29.7,71.2,Short_Rains,False,False,True,Medium
Kilifi,2015-12-01,2015,12,181,153.6,28.3,77.3,282.0,156.0,132.0,167.29999999999998,29.23333333333333,77.26666666666667,Short_Rains,False,False,True,Medium
Kilifi,2016-01-01,2016,1,141,48.5,30.9,55.6,181.0,282.0,156.0,142.9333333333333,29.633333333333336,68.83333333333333,Dry,True,False,False,Low
Kilifi,2016-02-01,2016,2,126,57.3,31.9,57.1,141.0,181.0,282.0,86.46666666666665,30.366666666666664,63.333333333333336,Dry,True,False,False,Low
Kilifi,2016-03-01,2016,3,350,348.7,30.4,92.1,126.0,141.0,181.0,151.5,31.066666666666663,68.26666666666667,Long_Rains,False,True,False,High
Kilifi,2016-04-01,2016,4,301,217.2,29.0,82.7,350.0,126.0,141.0,207.73333333333332,30.433333333333334,77.3,Long_Rains,False,True,False,Medium
Kilifi,2016-05-01,2016,5,237,154.3,27.8,88.9,301.0,350.0,126.0,240.0666666666667,29.066666666666666,87.90000000000002,Long_Rains,False,True,False,Medium
Kilifi,2016-06-01,2016,6,119,49.6,24.3,61.7,237.0,301.0,350.0,140.36666666666665,27.03333333333333,77.76666666666667,Dry,True,False,False,Low
Kilifi,2016-07-01,2016,7,129,39.9,25.1,60.4,119.0,237.0,301.0,81.26666666666665,25.733333333333334,70.33333333333333,Dry,True,False,False,Low
Kilifi,2016-08-01,2016,8,88,33.4,25.7,52.2,129.0,119.0,237.0,40.96666666666665,25.033333333333335,58.1,Dry,True,False,False,Low
Kilifi,2016-09-01,2016,9,148,51.1,29.5,60.4,88.0,129.0,119.0,41.46666666666665,26.766666666666666,57.666666666666664,Dry,True,False,False,Low
Kilifi,2016-10-01,2016,10,176,216.1,29.8,80.8,148.0,88.0,129.0,100.19999999999997,28.333333333333332,64.46666666666665,Short_Rains,False,False,True,Medium
Kilifi,2016-11-01,2016,11,239,161.3,27.0,72.8,176.0,148.0,88.0,142.83333333333334,28.766666666666666,71.33333333333333,Short_Rains,False,False,True,Medium
Kilifi,2016-12-01,2016,12,211,244.5,28.1,81.5,239.0,176.0,148.0,207.29999999999998,28.3,78.36666666666666,Short_Rains,False,False,True,Medium
Kilifi,2017-01-01,2017,1,83,53.8,31.5,58.1,211.0,239.0,176.0,153.19999999999996,28.866666666666664,70.8,Dry,True,False,False,Low
Kilifi,2017-02-01,2017,2,65,58.5,31.5,52.9,83.0,211.0,239.0,118.93333333333332,30.366666666666664,64.16666666666667,Dry,True,False,False,Low
Kilifi,2017-03-01,2017,3,342,325.6,30.4,87.5,65.0,83.0,211.0,145.96666666666667,31.133333333333336,66.16666666666667,Long_Rains,False,True,False,High
Kilifi,2017-04-01,2017,4,264,227.3,27.6,84.8,342.0,65.0,83.0,203.79999999999998,29.833333333333332,75.06666666666666,Long_Rains,False,True,False,Medium
Kilifi,2017-05-01,2017,5,259,151.8,28.4,92.6,264.0,342.0,65.0,234.9,28.8,88.3,Long_Rains,False,True,False,Medium
Kilifi,2017-06-01,2017,6,117,39.9,24.3,56.4,259.0,264.0,342.0,139.66666666666666,26.766666666666666,77.93333333333332,Dry,True,False,False,Low
Kilifi,2017-07-01,2017,7,120,15.0,25.5,58.3,117.0,259.0,264.0,68.89999999999999,26.066666666666666,69.10000000000001,Dry,True,False,False,Low
Kilifi,2017-08-01,2017,8,155,59.9,25.7,59.8,120.0,117.0,259.0,38.266666666666644,25.166666666666668,58.166666666666664,Dry,True,False,False,Low
Kilifi,2017-09-01,2017,9,98,28.5,28.6,61.9,155.0,120.0,117.0,34.46666666666665,26.600000000000005,60.0,Dry,True,False,False,Low
Kilifi,2017-10-01,2017,10,216,107.7,27.3,72.2,98.0,155.0,120.0,65.36666666666666,27.200000000000003,64.63333333333334,Short_Rains,False,False,True,Medium
Kilifi,2017-11-01,2017,11,134,149.0,28.3,81.7,216.0,98.0,155.0,95.06666666666665,28.066666666666666,71.93333333333334,Short_Rains,False,False,True,Low
Kilifi,2017-12-01,2017,12,269,222.1,28.1,85.9,134.0,216.0,98.0,159.6,27.900000000000002,79.93333333333334,Short_Rains,False,False,True,Medium
Kilifi,2018-01-01,2018,1,142,42.3,31.6,68.8,269.0,134.0,216.0,137.79999999999998,29.333333333333332,78.8,Dry,True,False,False,Low
Kilifi,2018-02-01,2018,2,107,48.1,30.4,51.7,142.0,269.0,134.0,104.16666666666664,30.03333333333333,68.8,Dry,True,False,False,Low
Kilifi,2018-03-01,2018,3,324,284.2,31.3,85.9,107.0,142.0,269.0,124.86666666666663,31.099999999999998,68.8,Long_Rains,False,True,False,High
Kilifi,2018-04-01,2018,4,381,238.5,28.6,92.4,324.0,107.0,142.0,190.26666666666665,30.099999999999998,76.66666666666667,Long_Rains,False,True,False,High
Kilifi,2018-05-01,2018,5,289,188.2,27.2,88.6,381.0,324.0,107.0,236.9666666666666,29.03333333333333,88.96666666666665,Long_Rains,False,True,False,Medium
Kilifi,2018-06-01,2018,6,72,30.8,24.4,50.4,289.0,381.0,324.0,152.5,26.733333333333334,77.13333333333334,Dry,True,False,False,Low
Kilifi,2018-07-01,2018,7,128,40.9,25.5,56.9,72.0,289.0,381.0,86.63333333333333,25.7,65.3,Dry,True,False,False,Low
Kilifi,2018-08-01,2018,8,167,51.1,25.6,66.9,128.0,72.0,289.0,40.93333333333334,25.166666666666668,58.06666666666666,Dry,True,False,False,Medium
Kilifi,2018-09-01,2018,9,124,13.0,27.3,65.6,167.0,128.0,72.0,35.0,26.133333333333336,63.133333333333326,Dry,True,False,False,Low
Kilifi,2018-10-01,2018,10,250,116.6,29.1,89.4,124.0,167.0,128.0,60.23333333333333,27.333333333333332,73.96666666666668,Short_Rains,False,False,True,Medium
Kilifi,2018-11-01,2018,11,242,145.2,27.6,80.8,250.0,124.0,167.0,91.59999999999998,28.0,78.6,Short_Rains,False,False,True,Medium
Kilifi,2018-12-01,2018,12,343,201.2,27.5,87.7,242.0,250.0,124.0,154.33333333333334,28.066666666666666,85.96666666666665,Short_Rains,False,False,True,High
Kilifi,2019-01-01,2019,1,146,10.5,30.8,68.3,343.0,242.0,250.0,118.96666666666665,28.633333333333336,78.93333333333334,Dry,True,False,False,Low
Kilifi,2019-02-01,2019,2,112,15.6,31.4,62.0,146.0,343.0,242.0,75.76666666666667,29.900000000000002,72.66666666666667,Dry,True,False,False,Low
Kilifi,2019-03-01,2019,3,260,197.8,31.5,86.6,112.0,146.0,343.0,74.63333333333334,31.233333333333334,72.3,Long_Rains,False,True,False,Medium
Kilifi,2019-04-01,2019,4,255,313.0,29.8,82.7,260.0,112.0,146.0,175.46666666666667,30.900000000000002,77.10000000000001,Long_Rains,False,True,False,Medium
Kilifi,2019-05-01,2019,5,321,239.5,28.3,88.5,255.0,260.0,112.0,250.1,29.866666666666664,85.93333333333334,Long_Rains,False,True,False,High
Kilifi,2019-06-01,2019,6,78,53.2,25.8,63.0,321.0,255.0,260.0,201.9,27.96666666666667,78.06666666666666,Dry,True,False,False,Low
Kilifi,2019-07-01,2019,7,125,17.5,24.4,61.7,78.0,321.0,255.0,103.39999999999999,26.166666666666668,71.06666666666668,Dry,True,False,False,Low
Kilifi,2019-08-01,2019,8,114,39.5,25.1,57.1,125.0,78.0,321.0,36.733333333333334,25.099999999999998,60.6,Dry,True,False,False,Low
Kilifi,2019-09-01,2019,9,108,29.7,29.6,58.7,114.0,125.0,78.0,28.900000000000002,26.36666666666667,59.166666666666664,Dry,True,False,False,Low
Kilifi,2019-10-01,2019,10,273,199.7,29.1,79.4,108.0,114.0,125.0,89.63333333333333,27.933333333333334,65.06666666666666,Short_Rains,False,False,True,Medium
Kilifi,2019-11-01,2019,11,266,161.4,28.4,80.4,273.0,108.0,114.0,130.26666666666665,29.033333333333335,72.83333333333333,Short_Rains,False,False,True,Medium
Kilifi,2019-12-01,2019,12,199,191.3,29.8,89.5,266.0,273.0,108.0,184.13333333333333,29.099999999999998,83.10000000000001,Short_Rains,False,False,True,Medium
Kilifi,2020-01-01,2020,1,97,42.3,31.7,67.2,199.0,266.0,273.0,131.66666666666666,29.96666666666667,79.03333333333333,Dry,True,False,False,Low
Kilifi,2020-02-01,2020,2,103,40.6,30.6,52.1,97.0,199.0,266.0,91.39999999999999,30.7,69.6,Dry,True,False,False,Low
Kilifi,2020-03-01,2020,3,337,194.5,30.2,93.6,103.0,97.0,199.0,92.46666666666665,30.833333333333332,70.96666666666665,Long_Rains,False,True,False,High
Kilifi,2020-04-01,2020,4,324,297.3,29.9,93.0,337.0,103.0,97.0,177.4666666666667,30.23333333333333,79.56666666666666,Long_Rains,False,True,False,High
Kilifi,2020-05-01,2020,5,344,320.1,29.2,80.4,324.0,337.0,103.0,270.6333333333334,29.766666666666666,89.0,Long_Rains,False,True,False,High
Kilifi,2020-06-01,2020,6,87,23.2,25.2,68.6,344.0,324.0,337.0,213.5333333333334,28.099999999999998,80.66666666666666,Dry,True,False,False,Low
Kilifi,2020-07-01,2020,7,170,57.7,25.4,59.6,87.0,344.0,324.0,133.66666666666666,26.599999999999998,69.53333333333332,Dry,True,False,False,Medium
Kilifi,2020-08-01,2020,8,145,26.0,24.8,66.5,170.0,87.0,344.0,35.63333333333333,25.13333333333333,64.89999999999999,Dry,True,False,False,Low
Kilifi,2020-09-01,2020,9,131,48.1,29.7,61.1,145.0,170.0,87.0,43.93333333333334,26.633333333333336,62.399999999999984,Dry,True,False,False,Low
Kilifi,2020-10-01,2020,10,159,242.4,27.3,83.9,131.0,145.0,170.0,105.5,27.266666666666666,70.49999999999999,Short_Rains,False,False,True,Medium
Kilifi,2020-11-01,2020,11,209,231.5,28.4,89.6,159.0,131.0,145.0,174.0,28.46666666666667,78.19999999999999,Short_Rains,False,False,True,Medium
Kilifi,2020-12-01,2020,12,266,134.8,28.8,89.8,209.0,159.0,131.0,202.9,28.166666666666668,87.76666666666665,Short_Rains,False,False,True,Medium
Kilifi,2021-01-01,2021,1,142,60.0,31.3,65.1,266.0,209.0,159.0,142.10000000000002,29.5,81.49999999999999,Dry,True,False,False,Low
Kilifi,2021-02-01,2021,2,103,45.0,30.1,65.2,142.0,266.0,209.0,79.93333333333335,30.066666666666666,73.36666666666666,Dry,True,False,False,Low
Kilifi,2021-03-01,2021,3,291,260.6,32.0,88.3,103.0,142.0,266.0,121.86666666666667,31.133333333333336,72.86666666666666,Long_Rains,False,True,False,Medium
Kilifi,2021-04-01,2021,4,281,168.9,28.1,81.9,291.0,103.0,142.0,158.16666666666666,30.066666666666666,78.46666666666665,Long_Rains,False,True,False,Medium
Kilifi,2021-05-01,2021,5,281,310.3,27.3,84.8,281.0,291.0,103.0,246.60000000000002,29.133333333333336,84.99999999999999,Long_Rains,False,True,False,Medium
Kilifi,2021-06-01,2021,6,134,12.7,25.3,57.9,281.0,281.0,291.0,163.96666666666667,26.900000000000002,74.86666666666666,Dry,True,False,False,Low
Kilifi,2021-07-01,2021,7,124,35.8,25.0,58.4,134.0,281.0,281.0,119.60000000000001,25.86666666666667,67.03333333333332,Dry,True,False,False,Low
Kilifi,2021-08-01,2021,8,133,27.8,24.8,58.8,124.0,134.0,281.0,25.43333333333335,25.03333333333333,58.36666666666665,Dry,True,False,False,Low
Kilifi,2021-09-01,2021,9,97,13.5,27.7,62.5,133.0,124.0,134.0,25.700000000000017,25.833333333333332,59.899999999999984,Dry,True,False,False,Low
Kilifi,2021-10-01,2021,10,334,163.2,30.0,71.2,97.0,133.0,124.0,68.16666666666669,27.5,64.16666666666666,Short_Rains,False,False,True,High
Kilifi,2021-11-01,2021,11,183,241.2,29.2,86.5,334.0,97.0,133.0,139.3,28.96666666666667,73.39999999999999,Short_Rains,False,False,True,Medium
Kilifi,2021-12-01,2021,12,223,116.5,29.7,87.1,183.0,334.0,97.0,173.63333333333335,29.63333333333333,81.6,Short_Rains,False,False,True,Medium
Kilifi,2022-01-01,2022,1,129,18.0,31.3,57.1,223.0,183.0,334.0,125.23333333333335,30.066666666666663,76.89999999999999,Dry,True,False,False,Low
Kilifi,2022-02-01,2022,2,116,59.8,30.5,69.1,129.0,223.0,183.0,64.7666666666667,30.5,71.09999999999998,Dry,True,False,False,Low
Kilifi,2022-03-01,2022,3,193,318.3,30.3,83.5,116.0,129.0,223.0,132.03333333333336,30.7,69.89999999999999,Long_Rains,False,True,False,Medium
Kilifi,2022-04-01,2022,4,270,279.5,29.4,86.9,193.0,116.0,129.0,219.20000000000005,30.066666666666666,79.83333333333333,Long_Rains,False,True,False,Medium
Kilifi,2022-05-01,2022,5,253,292.4,28.4,92.3,270.0,193.0,116.0,296.73333333333335,29.366666666666664,87.56666666666666,Long_Rains,False,True,False,Medium
Kilifi,2022-06-01,2022,6,115,15.8,25.2,62.9,253.0,270.0,193.0,195.9,27.666666666666668,80.69999999999999,Dry,True,False,False,Low
Kilifi,2022-07-01,2022,7,90,29.5,25.4,64.5,115.0,253.0,270.0,112.56666666666668,26.333333333333332,73.23333333333332,Dry,True,False,False,Low
Kilifi,2022-08-01,2022,8,133,27.1,25.3,53.7,90.0,115.0,253.0,24.133333333333354,25.3,60.36666666666665,Dry,True,False,False,Low
Kilifi,2022-09-01,2022,9,110,29.8,27.4,61.2,133.0,90.0,115.0,28.800000000000022,26.03333333333333,59.79999999999999,Dry,True,False,False,Low
Kilifi,2022-10-01,2022,10,287,118.4,29.5,79.3,110.0,133.0,90.0,58.43333333333336,27.400000000000002,64.73333333333332,Short_Rains,False,False,True,Medium
Kilifi,2022-11-01,2022,11,328,122.7,29.1,74.8,287.0,110.0,133.0,90.30000000000003,28.666666666666668,71.76666666666665,Short_Rains,False,False,True,High
Kilifi,2022-12-01,2022,12,246,242.2,27.4,75.4,328.0,287.0,110.0,161.10000000000002,28.666666666666668,76.49999999999999,Short_Rains,False,False,True,Medium
Kilifi,2023-01-01,2023,1,129,29.8,31.3,59.3,246.0,328.0,287.0,131.5666666666667,29.266666666666666,69.83333333333331,Dry,True,False,False,Low
Kilifi,2023-02-01,2023,2,128,29.8,30.2,54.8,129.0,246.0,328.0,100.60000000000002,29.633333333333336,63.16666666666665,Dry,True,False,False,Low
Kilifi,2023-03-01,2023,3,330,273.8,30.9,84.7,128.0,129.0,246.0,111.13333333333337,30.799999999999997,66.26666666666665,Long_Rains,False,True,False,High
Kilifi,2023-04-01,2023,4,328,338.5,30.0,77.6,330.0,128.0,129.0,214.0333333333334,30.366666666666664,72.36666666666665,Long_Rains,False,True,False,High
Kilifi,2023-05-01,2023,5,260,258.6,28.7,78.2,328.0,330.0,128.0,290.3,29.866666666666664,80.16666666666664,Long_Rains,False,True,False,Medium
Kilifi,2023-06-01,2023,6,97,53.7,25.3,50.5,260.0,328.0,330.0,216.93333333333337,28.0,68.76666666666665,Dry,True,False,False,Low
Kilifi,2023-07-01,2023,7,135,52.3,25.2,64.2,97.0,260.0,328.0,121.53333333333336,26.400000000000002,64.29999999999998,Dry,True,False,False,Low
Kilifi,2023-08-01,2023,8,96,38.8,25.5,56.2,135.0,97.0,260.0,48.26666666666669,25.333333333333332,56.96666666666666,Dry,True,False,False,Low
Kilifi,2023-09-01,2023,9,67,33.8,29.6,66.8,96.0,135.0,97.0,41.63333333333335,26.76666666666667,62.399999999999984,Dry,True,False,False,Low
Kilifi,2023-10-01,2023,10,251,162.5,29.8,76.3,67.0,96.0,135.0,78.36666666666669,28.3,66.43333333333332,Short_Rains,False,False,True,Medium
Kilifi,2023-11-01,2023,11,228,163.1,29.4,71.0,251.0,67.0,96.0,119.80000000000003,29.599999999999998,71.36666666666666,Short_Rains,False,False,True,Medium
Kilifi,2023-12-01,2023,12,310,188.6,29.1,70.1,228.0,251.0,67.0,171.4,29.433333333333334,72.46666666666665,Short_Rains,False,False,True,High
Kilifi,2024-01-01,2024,1,135,43.0,30.9,58.2,310.0,228.0,251.0,131.5666666666667,29.8,66.43333333333332,Dry,True,False,False,Low
Kilifi,2024-02-01,2024,2,132,15.0,31.9,69.1,135.0,310.0,228.0,82.20000000000002,30.63333333333333,65.8,Dry,True,False,False,Low
