county,year,month,date,incidence_rate,rainfall_mm,temp_mean_c,humidity_pct,risk_level,season,cases_lag_1,cases_lag_2,cases_lag_3,rainfall_3m_avg,temp_3m_avg
Embu,2011,10,2011-10,20.1300607512816,150,25,75,Low,Short_Rains,9.394028350598079,9.394028350598079,9.394028350598079,83.33333333333333,23.666666666666668
Embu,2011,11,2011-11,20.1300607512816,150,25,75,Low,Short_Rains,20.1300607512816,9.394028350598079,9.394028350598079,116.66666666666667,24.333333333333332
Embu,2011,12,2011-12,20.1300607512816,150,25,75,Low,Short_Rains,20.1300607512816,20.1300607512816,9.394028350598079,150.0,25.0
Embu,2012,1,2012-01,12.812331190350159,50,23,60,Low,Dry,20.1300607512816,20.1300607512816,20.1300607512816,116.66666666666667,24.333333333333332
Embu,2012,2,2012-02,12.812331190350159,50,23,60,Low,Dry,12.812331190350159,20.1300607512816,20.1300607512816,83.33333333333333,23.666666666666668
Embu,2012,3,2012-03,32.94599448947184,180,24,80,Low,Long_Rains,12.812331190350159,12.812331190350159,20.1300607512816,93.33333333333333,23.333333333333332
Embu,2012,4,2012-04,32.94599448947184,180,24,80,Low,Long_Rains,32.94599448947184,12.812331190350159,12.812331190350159,136.66666666666666,23.666666666666668
Embu,2012,5,2012-05,32.94599448947184,180,24,80,Low,Long_Rains,32.94599448947184,32.94599448947184,12.812331190350159,180.0,24.0
Embu,2012,6,2012-06,12.812331190350159,50,23,60,Low,Dry,32.94599448947184,32.94599448947184,32.94599448947184,136.66666666666666,23.666666666666668
Embu,2012,7,2012-07,12.812331190350159,50,23,60,Low,Dry,12.812331190350159,32.94599448947184,32.94599448947184,93.33333333333333,23.333333333333332
Embu,2012,8,2012-08,12.812331190350159,50,23,60,Low,Dry,12.812331190350159,12.812331190350159,32.94599448947184,50.0,23.0
Embu,2012,9,2012-09,12.812331190350159,50,23,60,Low,Dry,12.812331190350159,12.812331190350159,12.812331190350159,50.0,23.0
Embu,2012,10,2012-10,27.4549954078932,150,25,75,Low,Short_Rains,12.812331190350159,12.812331190350159,12.812331190350159,83.33333333333333,23.666666666666668
Embu,2012,11,2012-11,27.4549954078932,150,25,75,Low,Short_Rains,27.4549954078932,12.812331190350159,12.812331190350159,116.66666666666667,24.333333333333332
Embu,2012,12,2012-12,27.4549954078932,150,25,75,Low,Short_Rains,27.4549954078932,27.4549954078932,12.812331190350159,150.0,25.0
Embu,2013,1,2013-01,18.37826264655136,50,23,60,Low,Dry,27.4549954078932,27.4549954078932,27.4549954078932,116.66666666666667,24.333333333333332
Embu,2013,2,2013-02,18.37826264655136,50,23,60,Low,Dry,18.37826264655136,27.4549954078932,27.4549954078932,83.33333333333333,23.666666666666668
Embu,2013,3,2013-03,47.25838966256064,180,24,80,Medium,Long_Rains,18.37826264655136,18.37826264655136,27.4549954078932,93.33333333333333,23.333333333333332
Embu,2013,4,2013-04,47.25838966256064,180,24,80,Medium,Long_Rains,47.25838966256064,18.37826264655136,18.37826264655136,136.66666666666666,23.666666666666668
Embu,2013,5,2013-05,47.25838966256064,180,24,80,Medium,Long_Rains,47.25838966256064,47.25838966256064,18.37826264655136,180.0,24.0
Embu,2013,6,2013-06,18.37826264655136,50,23,60,Low,Dry,47.25838966256064,47.25838966256064,47.25838966256064,136.66666666666666,23.666666666666668
Embu,2013,7,2013-07,18.37826264655136,50,23,60,Low,Dry,18.37826264655136,47.25838966256064,47.25838966256064,93.33333333333333,23.333333333333332
Embu,2013,8,2013-08,18.37826264655136,50,23,60,Low,Dry,18.37826264655136,18.37826264655136,47.25838966256064,50.0,23.0
Embu,2013,9,2013-09,18.37826264655136,50,23,60,Low,Dry,18.37826264655136,18.37826264655136,18.37826264655136,50.0,23.0
Embu,2013,10,2013-10,39.3819913854672,150,25,75,Low,Short_Rains,18.37826264655136,18.37826264655136,18.37826264655136,83.33333333333333,23.666666666666668
Embu,2013,11,2013-11,39.3819913854672,150,25,75,Low,Short_Rains,39.3819913854672,18.37826264655136,18.37826264655136,116.66666666666667,24.333333333333332
Embu,2013,12,2013-12,39.3819913854672,150,25,75,Low,Short_Rains,39.3819913854672,39.3819913854672,18.37826264655136,150.0,25.0
Embu,2014,1,2014-01,22.815968691594048,50,23,60,Low,Dry,39.3819913854672,39.3819913854672,39.3819913854672,116.66666666666667,24.333333333333332
Embu,2014,2,2014-02,22.815968691594048,50,23,60,Low,Dry,22.815968691594048,39.3819913854672,39.3819913854672,83.33333333333333,23.666666666666668
Embu,2014,3,2014-03,58.6696337783847,180,24,80,Medium,Long_Rains,22.815968691594048,22.815968691594048,39.3819913854672,93.33333333333333,23.333333333333332
Embu,2014,4,2014-04,58.6696337783847,180,24,80,Medium,Long_Rains,58.6696337783847,22.815968691594048,22.815968691594048,136.66666666666666,23.666666666666668
Embu,2014,5,2014-05,58.6696337783847,180,24,80,Medium,Long_Rains,58.6696337783847,58.6696337783847,22.815968691594048,180.0,24.0
Embu,2014,6,2014-06,22.815968691594048,50,23,60,Low,Dry,58.6696337783847,58.6696337783847,58.6696337783847,136.66666666666666,23.666666666666668
Embu,2014,7,2014-07,22.815968691594048,50,23,60,Low,Dry,22.815968691594048,58.6696337783847,58.6696337783847,93.33333333333333,23.333333333333332
Embu,2014,8,2014-08,22.815968691594048,50,23,60,Low,Dry,22.815968691594048,22.815968691594048,58.6696337783847,50.0,23.0
Embu,2014,9,2014-09,22.815968691594048,50,23,60,Low,Dry,22.815968691594048,22.815968691594048,22.815968691594048,50.0,23.0
Embu,2014,10,2014-10,48.891361481987246,150,25,75,Medium,Short_Rains,22.815968691594048,22.815968691594048,22.815968691594048,83.33333333333333,23.666666666666668
Embu,2014,11,2014-11,48.891361481987246,150,25,75,Medium,Short_Rains,48.891361481987246,22.815968691594048,22.815968691594048,116.66666666666667,24.333333333333332
Embu,2014,12,2014-12,48.891361481987246,150,25,75,Medium,Short_Rains,48.891361481987246,48.891361481987246,22.815968691594048,150.0,25.0
Embu,2015,1,2015-01,25.39045536748056,50,23,60,Low,Dry,48.891361481987246,48.891361481987246,48.891361481987246,116.66666666666667,24.333333333333332
Embu,2015,2,2015-02,25.39045536748056,50,23,60,Low,Dry,25.39045536748056,48.891361481987246,48.891361481987246,83.33333333333333,23.666666666666668
Embu,2015,3,2015-03,65.28974237352145,180,24,80,Medium,Long_Rains,25.39045536748056,25.39045536748056,48.891361481987246,93.33333333333333,23.333333333333332
Embu,2015,4,2015-04,65.28974237352145,180,24,80,Medium,Long_Rains,65.28974237352145,25.39045536748056,25.39045536748056,136.66666666666666,23.666666666666668
Embu,2015,5,2015-05,65.28974237352145,180,24,80,Medium,Long_Rains,65.28974237352145,65.28974237352145,25.39045536748056,180.0,24.0
Embu,2015,6,2015-06,25.39045536748056,50,23,60,Low,Dry,65.28974237352145,65.28974237352145,65.28974237352145,136.66666666666666,23.666666666666668
Embu,2015,7,2015-07,25.39045536748056,50,23,60,Low,Dry,25.39045536748056,65.28974237352145,65.28974237352145,93.33333333333333,23.333333333333332
Embu,2015,8,2015-08,25.39045536748056,50,23,60,Low,Dry,25.39045536748056,25.39045536748056,65.28974237352145,50.0,23.0
Embu,2015,9,2015-09,25.39045536748056,50,23,60,Low,Dry,25.39045536748056,25.39045536748056,25.39045536748056,50.0,23.0
Embu,2015,10,2015-10,54.4081186446012,150,25,75,Medium,Short_Rains,25.39045536748056,25.39045536748056,25.39045536748056,83.33333333333333,23.666666666666668
Embu,2015,11,2015-11,54.4081186446012,150,25,75,Medium,Short_Rains,54.4081186446012,25.39045536748056,25.39045536748056,116.66666666666667,24.333333333333332
Embu,2015,12,2015-12,54.4081186446012,150,25,75,Medium,Short_Rains,54.4081186446012,54.4081186446012,25.39045536748056,150.0,25.0
Embu,2016,1,2016-01,26.57497749488078,50,23,60,Low,Dry,54.4081186446012,54.4081186446012,54.4081186446012,116.66666666666667,24.333333333333332
Embu,2016,2,2016-02,26.57497749488078,50,23,60,Low,Dry,26.57497749488078,54.4081186446012,54.4081186446012,83.33333333333333,23.666666666666668
Embu,2016,3,2016-03,68.33565641540773,180,24,80,Medium,Long_Rains,26.57497749488078,26.57497749488078,54.4081186446012,93.33333333333333,23.333333333333332
Embu,2016,4,2016-04,68.33565641540773,180,24,80,Medium,Long_Rains,68.33565641540773,26.57497749488078,26.57497749488078,136.66666666666666,23.666666666666668
Embu,2016,5,2016-05,68.33565641540773,180,24,80,Medium,Long_Rains,68.33565641540773,68.33565641540773,26.57497749488078,180.0,24.0
Embu,2016,6,2016-06,26.57497749488078,50,23,60,Low,Dry,68.33565641540773,68.33565641540773,68.33565641540773,136.66666666666666,23.666666666666668
Embu,2016,7,2016-07,26.57497749488078,50,23,60,Low,Dry,26.57497749488078,68.33565641540773,68.33565641540773,93.33333333333333,23.333333333333332
Embu,2016,8,2016-08,26.57497749488078,50,23,60,Low,Dry,26.57497749488078,26.57497749488078,68.33565641540773,50.0,23.0
Embu,2016,9,2016-09,26.57497749488078,50,23,60,Low,Dry,26.57497749488078,26.57497749488078,26.57497749488078,50.0,23.0
Embu,2016,10,2016-10,56.9463803461731,150,25,75,Medium,Short_Rains,26.57497749488078,26.57497749488078,26.57497749488078,83.33333333333333,23.666666666666668
Embu,2016,11,2016-11,56.9463803461731,150,25,75,Medium,Short_Rains,56.9463803461731,26.57497749488078,26.57497749488078,116.66666666666667,24.333333333333332
Embu,2016,12,2016-12,56.9463803461731,150,25,75,Medium,Short_Rains,56.9463803461731,56.9463803461731,26.57497749488078,150.0,25.0
Embu,2017,1,2017-01,28.841600483978866,50,23,60,Low,Dry,56.9463803461731,56.9463803461731,56.9463803461731,116.66666666666667,24.333333333333332
Embu,2017,2,2017-02,28.841600483978866,50,23,60,Low,Dry,28.841600483978866,56.9463803461731,56.9463803461731,83.33333333333333,23.666666666666668
Embu,2017,3,2017-03,74.16411553023138,180,24,80,High,Long_Rains,28.841600483978866,28.841600483978866,56.9463803461731,93.33333333333333,23.333333333333332
Embu,2017,4,2017-04,74.16411553023138,180,24,80,High,Long_Rains,74.16411553023138,28.841600483978866,28.841600483978866,136.66666666666666,23.666666666666668
Embu,2017,5,2017-05,74.16411553023138,180,24,80,High,Long_Rains,74.16411553023138,74.16411553023138,28.841600483978866,180.0,24.0
Embu,2017,6,2017-06,28.841600483978866,50,23,60,Low,Dry,74.16411553023138,74.16411553023138,74.16411553023138,136.66666666666666,23.666666666666668
Embu,2017,7,2017-07,28.841600483978866,50,23,60,Low,Dry,28.841600483978866,74.16411553023138,74.16411553023138,93.33333333333333,23.333333333333332
Embu,2017,8,2017-08,28.841600483978866,50,23,60,Low,Dry,28.841600483978866,28.841600483978866,74.16411553023138,50.0,23.0
Embu,2017,9,2017-09,28.841600483978866,50,23,60,Low,Dry,28.841600483978866,28.841600483978866,28.841600483978866,50.0,23.0
Embu,2017,10,2017-10,61.803429608526145,150,25,75,Medium,Short_Rains,28.841600483978866,28.841600483978866,28.841600483978866,83.33333333333333,23.666666666666668
Embu,2017,11,2017-11,61.803429608526145,150,25,75,Medium,Short_Rains,61.803429608526145,28.841600483978866,28.841600483978866,116.66666666666667,24.333333333333332
Embu,2017,12,2017-12,61.803429608526145,150,25,75,Medium,Short_Rains,61.803429608526145,61.803429608526145,28.841600483978866,150.0,25.0
Embu,2018,1,2018-01,29.736246189033157,50,23,60,Low,Dry,61.803429608526145,61.803429608526145,61.803429608526145,116.66666666666667,24.333333333333332
Embu,2018,2,2018-02,29.736246189033157,50,23,60,Low,Dry,29.736246189033157,61.803429608526145,61.803429608526145,83.33333333333333,23.666666666666668
Embu,2018,3,2018-03,76.46463305751384,180,24,80,High,Long_Rains,29.736246189033157,29.736246189033157,61.803429608526145,93.33333333333333,23.333333333333332
Embu,2018,4,2018-04,76.46463305751384,180,24,80,High,Long_Rains,76.46463305751384,29.736246189033157,29.736246189033157,136.66666666666666,23.666666666666668
Embu,2018,5,2018-05,76.46463305751384,180,24,80,High,Long_Rains,76.46463305751384,76.46463305751384,29.736246189033157,180.0,24.0
Embu,2018,6,2018-06,29.736246189033157,50,23,60,Low,Dry,76.46463305751384,76.46463305751384,76.46463305751384,136.66666666666666,23.666666666666668
Embu,2018,7,2018-07,29.736246189033157,50,23,60,Low,Dry,29.736246189033157,76.46463305751384,76.46463305751384,93.33333333333333,23.333333333333332
Embu,2018,8,2018-08,29.736246189033157,50,23,60,Low,Dry,29.736246189033157,29.736246189033157,76.46463305751384,50.0,23.0
Embu,2018,9,2018-09,29.736246189033157,50,23,60,Low,Dry,29.736246189033157,29.736246189033157,29.736246189033157,50.0,23.0
Embu,2018,10,2018-10,63.7205275479282,150,25,75,Medium,Short_Rains,29.736246189033157,29.736246189033157,29.736246189033157,83.33333333333333,23.666666666666668
Embu,2018,11,2018-11,63.7205275479282,150,25,75,Medium,Short_Rains,63.7205275479282,29.736246189033157,29.736246189033157,116.66666666666667,24.333333333333332
Embu,2018,12,2018-12,63.7205275479282,150,25,75,Medium,Short_Rains,63.7205275479282,63.7205275479282,29.736246189033157,150.0,25.0
Embu,2019,1,2019-01,29.01539330989859,50,23,60,Low,Dry,63.7205275479282,63.7205275479282,63.7205275479282,116.66666666666667,24.333333333333332
Embu,2019,2,2019-02,29.01539330989859,50,23,60,Low,Dry,29.01539330989859,63.7205275479282,63.7205275479282,83.33333333333333,23.666666666666668
Embu,2019,3,2019-03,74.61101136831067,180,24,80,High,Long_Rains,29.01539330989859,29.01539330989859,63.7205275479282,93.33333333333333,23.333333333333332
Embu,2019,4,2019-04,74.61101136831067,180,24,80,High,Long_Rains,74.61101136831067,29.01539330989859,29.01539330989859,136.66666666666666,23.666666666666668
Embu,2019,5,2019-05,74.61101136831067,180,24,80,High,Long_Rains,74.61101136831067,74.61101136831067,29.01539330989859,180.0,24.0
Embu,2019,6,2019-06,29.01539330989859,50,23,60,Low,Dry,74.61101136831067,74.61101136831067,74.61101136831067,136.66666666666666,23.666666666666668
Embu,2019,7,2019-07,29.01539330989859,50,23,60,Low,Dry,29.01539330989859,74.61101136831067,74.61101136831067,93.33333333333333,23.333333333333332
Embu,2019,8,2019-08,29.01539330989859,50,23,60,Low,Dry,29.01539330989859,29.01539330989859,74.61101136831067,50.0,23.0
Embu,2019,9,2019-09,29.01539330989859,50,23,60,Low,Dry,29.01539330989859,29.01539330989859,29.01539330989859,50.0,23.0
Embu,2019,10,2019-10,62.17584280692556,150,25,75,Medium,Short_Rains,29.01539330989859,29.01539330989859,29.01539330989859,83.33333333333333,23.666666666666668
Embu,2019,11,2019-11,62.17584280692556,150,25,75,Medium,Short_Rains,62.17584280692556,29.01539330989859,29.01539330989859,116.66666666666667,24.333333333333332
Embu,2019,12,2019-12,62.17584280692556,150,25,75,Medium,Short_Rains,62.17584280692556,62.17584280692556,29.01539330989859,150.0,25.0
Embu,2020,1,2020-01,29.32282070859491,50,23,60,Low,Dry,62.17584280692556,62.17584280692556,62.17584280692556,116.66666666666667,24.333333333333332
Embu,2020,2,2020-02,29.32282070859491,50,23,60,Low,Dry,29.32282070859491,62.17584280692556,62.17584280692556,83.33333333333333,23.666666666666668
Embu,2020,3,2020-03,75.40153896495835,180,24,80,High,Long_Rains,29.32282070859491,29.32282070859491,62.17584280692556,93.33333333333333,23.333333333333332
Embu,2020,4,2020-04,75.40153896495835,180,24,80,High,Long_Rains,75.40153896495835,29.32282070859491,29.32282070859491,136.66666666666666,23.666666666666668
Embu,2020,5,2020-05,75.40153896495835,180,24,80,High,Long_Rains,75.40153896495835,75.40153896495835,29.32282070859491,180.0,24.0
Embu,2020,6,2020-06,29.32282070859491,50,23,60,Low,Dry,75.40153896495835,75.40153896495835,75.40153896495835,136.66666666666666,23.666666666666668
Embu,2020,7,2020-07,29.32282070859491,50,23,60,Low,Dry,29.32282070859491,75.40153896495835,75.40153896495835,93.33333333333333,23.333333333333332
Embu,2020,8,2020-08,29.32282070859491,50,23,60,Low,Dry,29.32282070859491,29.32282070859491,75.40153896495835,50.0,23.0
Embu,2020,9,2020-09,29.32282070859491,50,23,60,Low,Dry,29.32282070859491,29.32282070859491,29.32282070859491,50.0,23.0
Embu,2020,10,2020-10,62.83461580413196,150,25,75,Medium,Short_Rains,29.32282070859491,29.32282070859491,29.32282070859491,83.33333333333333,23.666666666666668
Embu,2020,11,2020-11,62.83461580413196,150,25,75,Medium,Short_Rains,62.83461580413196,29.32282070859491,29.32282070859491,116.66666666666667,24.333333333333332
Embu,2020,12,2020-12,62.83461580413196,150,25,75,Medium,Short_Rains,62.83461580413196,62.83461580413196,29.32282070859491,150.0,25.0
Embu,2021,1,2021-01,29.16893679550011,50,23,60,Low,Dry,62.83461580413196,62.83461580413196,62.83461580413196,116.66666666666667,24.333333333333332
Embu,2021,2,2021-02,29.16893679550011,50,23,60,Low,Dry,29.16893679550011,62.83461580413196,62.83461580413196,83.33333333333333,23.666666666666668
Embu,2021,3,2021-03,75.00583747414315,180,24,80,High,Long_Rains,29.16893679550011,29.16893679550011,62.83461580413196,93.33333333333333,23.333333333333332
Embu,2021,4,2021-04,75.00583747414315,180,24,80,High,Long_Rains,75.00583747414315,29.16893679550011,29.16893679550011,136.66666666666666,23.666666666666668
Embu,2021,5,2021-05,75.00583747414315,180,24,80,High,Long_Rains,75.00583747414315,75.00583747414315,29.16893679550011,180.0,24.0
Embu,2021,6,2021-06,29.16893679550011,50,23,60,Low,Dry,75.00583747414315,75.00583747414315,75.00583747414315,136.66666666666666,23.666666666666668
Embu,2021,7,2021-07,29.16893679550011,50,23,60,Low,Dry,29.16893679550011,75.00583747414315,75.00583747414315,93.33333333333333,23.333333333333332
Embu,2021,8,2021-08,29.16893679550011,50,23,60,Low,Dry,29.16893679550011,29.16893679550011,75.00583747414315,50.0,23.0
Embu,2021,9,2021-09,29.16893679550011,50,23,60,Low,Dry,29.16893679550011,29.16893679550011,29.16893679550011,50.0,23.0
Embu,2021,10,2021-10,62.50486456178595,150,25,75,Medium,Short_Rains,29.16893679550011,29.16893679550011,29.16893679550011,83.33333333333333,23.666666666666668
Embu,2021,11,2021-11,62.50486456178595,150,25,75,Medium,Short_Rains,62.50486456178595,29.16893679550011,29.16893679550011,116.66666666666667,24.333333333333332
Embu,2021,12,2021-12,62.50486456178595,150,25,75,Medium,Short_Rains,62.50486456178595,62.50486456178595,29.16893679550011,150.0,25.0
Embu,2022,1,2022-01,38.71637766842902,50,23,60,Low,Dry,62.50486456178595,62.50486456178595,62.50486456178595,116.66666666666667,24.333333333333332
Embu,2022,2,2022-02,38.71637766842902,50,23,60,Low,Dry,38.71637766842902,62.50486456178595,62.50486456178595,83.33333333333333,23.666666666666668
Embu,2022,3,2022-03,99.55639971881749,180,24,80,High,Long_Rains,38.71637766842902,38.71637766842902,62.50486456178595,93.33333333333333,23.333333333333332
Embu,2022,4,2022-04,99.55639971881749,180,24,80,High,Long_Rains,99.55639971881749,38.71637766842902,38.71637766842902,136.66666666666666,23.666666666666668
Embu,2022,5,2022-05,99.55639971881749,180,24,80,High,Long_Rains,99.55639971881749,99.55639971881749,38.71637766842902,180.0,24.0
Embu,2022,6,2022-06,38.71637766842902,50,23,60,Low,Dry,99.55639971881749,99.55639971881749,99.55639971881749,136.66666666666666,23.666666666666668
Embu,2022,7,2022-07,38.71637766842902,50,23,60,Low,Dry,38.71637766842902,99.55639971881749,99.55639971881749,93.33333333333333,23.333333333333332
Embu,2022,8,2022-08,38.71637766842902,50,23,60,Low,Dry,38.71637766842902,38.71637766842902,99.55639971881749,50.0,23.0
Embu,2022,9,2022-09,38.71637766842902,50,23,60,Low,Dry,38.71637766842902,38.71637766842902,38.71637766842902,50.0,23.0
Embu,2022,10,2022-10,82.9636664323479,150,25,75,High,Short_Rains,38.71637766842902,38.71637766842902,38.71637766842902,83.33333333333333,23.666666666666668
Embu,2022,11,2022-11,82.9636664323479,150,25,75,High,Short_Rains,82.9636664323479,38.71637766842902,38.71637766842902,116.66666666666667,24.333333333333332
Embu,2022,12,2022-12,82.9636664323479,150,25,75,High,Short_Rains,82.9636664323479,82.9636664323479,38.71637766842902,150.0,25.0
Garissa,2010,4,2010-04,29.593672575707338,180,24,80,Low,Long_Rains,29.593672575707338,11.508650446108408,11.508650446108408,136.66666666666666,23.666666666666668
Garissa,2010,5,2010-05,29.593672575707338,180,24,80,Low,Long_Rains,29.593672575707338,29.593672575707338,11.508650446108408,180.0,24.0
Garissa,2010,6,2010-06,11.508650446108408,50,23,60,Low,Dry,29.593672575707338,29.593672575707338,29.593672575707338,136.66666666666666,23.666666666666668
Garissa,2010,7,2010-07,11.508650446108408,50,23,60,Low,Dry,11.508650446108408,29.593672575707338,29.593672575707338,93.33333333333333,23.333333333333332
Garissa,2010,8,2010-08,11.508650446108408,50,23,60,Low,Dry,11.508650446108408,11.508650446108408,29.593672575707338,50.0,23.0
Garissa,2010,9,2010-09,11.508650446108408,50,23,60,Low,Dry,11.508650446108408,11.508650446108408,11.508650446108408,50.0,23.0
Garissa,2010,10,2010-10,24.661393813089447,150,25,75,Low,Short_Rains,11.508650446108408,11.508650446108408,11.508650446108408,83.33333333333333,23.666666666666668
Garissa,2010,11,2010-11,24.661393813089447,150,25,75,Low,Short_Rains,24.661393813089447,11.508650446108408,11.508650446108408,116.66666666666667,24.333333333333332
Garissa,2010,12,2010-12,24.661393813089447,150,25,75,Low,Short_Rains,24.661393813089447,24.661393813089447,11.508650446108408,150.0,25.0
Garissa,2011,1,2011-01,9.319415353004398,50,23,60,Low,Dry,24.661393813089447,24.661393813089447,24.661393813089447,116.66666666666667,24.333333333333332
Garissa,2011,2,2011-02,9.319415353004398,50,23,60,Low,Dry,9.319415353004398,24.661393813089447,24.661393813089447,83.33333333333333,23.666666666666668
Garissa,2011,3,2011-03,23.9642109077256,180,24,80,Low,Long_Rains,9.319415353004398,9.319415353004398,24.661393813089447,93.33333333333333,23.333333333333332
Garissa,2011,4,2011-04,23.9642109077256,180,24,80,Low,Long_Rains,23.9642109077256,9.319415353004398,9.319415353004398,136.66666666666666,23.666666666666668
Garissa,2011,5,2011-05,23.9642109077256,180,24,80,Low,Long_Rains,23.9642109077256,23.9642109077256,9.319415353004398,180.0,24.0
Garissa,2011,6,2011-06,9.319415353004398,50,23,60,Low,Dry,23.9642109077256,23.9642109077256,23.9642109077256,136.66666666666666,23.666666666666668
Garissa,2011,7,2011-07,9.319415353004398,50,23,60,Low,Dry,9.319415353004398,23.9642109077256,23.9642109077256,93.33333333333333,23.333333333333332
Garissa,2011,8,2011-08,9.319415353004398,50,23,60,Low,Dry,9.319415353004398,9.319415353004398,23.9642109077256,50.0,23.0
Garissa,2011,9,2011-09,9.319415353004398,50,23,60,Low,Dry,9.319415353004398,9.319415353004398,9.319415353004398,50.0,23.0
Garissa,2011,10,2011-10,19.970175756438,150,25,75,Low,Short_Rains,9.319415353004398,9.319415353004398,9.319415353004398,83.33333333333333,23.666666666666668
Garissa,2011,11,2011-11,19.970175756438,150,25,75,Low,Short_Rains,19.970175756438,9.319415353004398,9.319415353004398,116.66666666666667,24.333333333333332
Garissa,2011,12,2011-12,19.970175756438,150,25,75,Low,Short_Rains,19.970175756438,19.970175756438,9.319415353004398,150.0,25.0
Garissa,2012,1,2012-01,11.581962703385969,50,23,60,Low,Dry,19.970175756438,19.970175756438,19.970175756438,116.66666666666667,24.333333333333332
Garissa,2012,2,2012-02,11.581962703385969,50,23,60,Low,Dry,11.581962703385969,19.970175756438,19.970175756438,83.33333333333333,23.666666666666668
Garissa,2012,3,2012-03,29.782189808706782,180,24,80,Low,Long_Rains,11.581962703385969,11.581962703385969,19.970175756438,93.33333333333333,23.333333333333332
Garissa,2012,4,2012-04,29.782189808706782,180,24,80,Low,Long_Rains,29.782189808706782,11.581962703385969,11.581962703385969,136.66666666666666,23.666666666666668
Garissa,2012,5,2012-05,29.782189808706782,180,24,80,Low,Long_Rains,29.782189808706782,29.782189808706782,11.581962703385969,180.0,24.0
Garissa,2012,6,2012-06,11.581962703385969,50,23,60,Low,Dry,29.782189808706782,29.782189808706782,29.782189808706782,136.66666666666666,23.666666666666668
Garissa,2012,7,2012-07,11.581962703385969,50,23,60,Low,Dry,11.581962703385969,29.782189808706782,29.782189808706782,93.33333333333333,23.333333333333332
Garissa,2012,8,2012-08,11.581962703385969,50,23,60,Low,Dry,11.581962703385969,11.581962703385969,29.782189808706782,50.0,23.0
Garissa,2012,9,2012-09,11.581962703385969,50,23,60,Low,Dry,11.581962703385969,11.581962703385969,11.581962703385969,50.0,23.0
Garissa,2012,10,2012-10,24.81849150725565,150,25,75,Low,Short_Rains,11.581962703385969,11.581962703385969,11.581962703385969,83.33333333333333,23.666666666666668
Garissa,2012,11,2012-11,24.81849150725565,150,25,75,Low,Short_Rains,24.81849150725565,11.581962703385969,11.581962703385969,116.66666666666667,24.333333333333332
Garissa,2012,12,2012-12,24.81849150725565,150,25,75,Low,Short_Rains,24.81849150725565,24.81849150725565,11.581962703385969,150.0,25.0
Garissa,2013,1,2013-01,15.78704424402798,50,23,60,Low,Dry,24.81849150725565,24.81849150725565,24.81849150725565,116.66666666666667,24.333333333333332
Garissa,2013,2,2013-02,15.78704424402798,50,23,60,Low,Dry,15.78704424402798,24.81849150725565,24.81849150725565,83.33333333333333,23.666666666666668
Garissa,2013,3,2013-03,40.595256627500525,180,24,80,Medium,Long_Rains,15.78704424402798,15.78704424402798,24.81849150725565,93.33333333333333,23.333333333333332
Garissa,2013,4,2013-04,40.595256627500525,180,24,80,Medium,Long_Rains,40.595256627500525,15.78704424402798,15.78704424402798,136.66666666666666,23.666666666666668
Garissa,2013,5,2013-05,40.595256627500525,180,24,80,Medium,Long_Rains,40.595256627500525,40.595256627500525,15.78704424402798,180.0,24.0
Garissa,2013,6,2013-06,15.78704424402798,50,23,60,Low,Dry,40.595256627500525,40.595256627500525,40.595256627500525,136.66666666666666,23.666666666666668
Garissa,2013,7,2013-07,15.78704424402798,50,23,60,Low,Dry,15.78704424402798,40.595256627500525,40.595256627500525,93.33333333333333,23.333333333333332
Garissa,2013,8,2013-08,15.78704424402798,50,23,60,Low,Dry,15.78704424402798,15.78704424402798,40.595256627500525,50.0,23.0
Garissa,2013,9,2013-09,15.78704424402798,50,23,60,Low,Dry,15.78704424402798,15.78704424402798,15.78704424402798,50.0,23.0
Garissa,2013,10,2013-10,33.829380522917106,150,25,75,Low,Short_Rains,15.78704424402798,15.78704424402798,15.78704424402798,83.33333333333333,23.666666666666668
Garissa,2013,11,2013-11,33.829380522917106,150,25,75,Low,Short_Rains,33.829380522917106,15.78704424402798,15.78704424402798,116.66666666666667,24.333333333333332
Garissa,2013,12,2013-12,33.829380522917106,150,25,75,Low,Short_Rains,33.829380522917106,33.829380522917106,15.78704424402798,150.0,25.0
Garissa,2014,1,2014-01,18.70226998954713,50,23,60,Low,Dry,33.829380522917106,33.829380522917106,33.829380522917106,116.66666666666667,24.333333333333332
Garissa,2014,2,2014-02,18.70226998954713,50,23,60,Low,Dry,18.70226998954713,33.829380522917106,33.829380522917106,83.33333333333333,23.666666666666668
Garissa,2014,3,2014-03,48.09155140169262,180,24,80,Medium,Long_Rains,18.70226998954713,18.70226998954713,33.829380522917106,93.33333333333333,23.333333333333332
Garissa,2014,4,2014-04,48.09155140169262,180,24,80,Medium,Long_Rains,48.09155140169262,18.70226998954713,18.70226998954713,136.66666666666666,23.666666666666668
Garissa,2014,5,2014-05,48.09155140169262,180,24,80,Medium,Long_Rains,48.09155140169262,48.09155140169262,18.70226998954713,180.0,24.0
Garissa,2014,6,2014-06,18.70226998954713,50,23,60,Low,Dry,48.09155140169262,48.09155140169262,48.09155140169262,136.66666666666666,23.666666666666668
Garissa,2014,7,2014-07,18.70226998954713,50,23,60,Low,Dry,18.70226998954713,48.09155140169262,48.09155140169262,93.33333333333333,23.333333333333332
